iter	Logloss
254	0.1525907713
255	0.1525437465
256	0.1524670938
257	0.1524369127
258	0.1524026005
259	0.152328471
260	0.1522958324
261	0.1522795719
262	0.152231935
263	0.1521759312
264	0.1521257718
265	0.1520836546
266	0.1520836101
267	0.1520345821
268	0.1520094687
269	0.1519917733
270	0.1519257075
271	0.1518688481
272	0.1518339478
273	0.1517866404
274	0.1517692558
275	0.1516998527
276	0.1516873203
277	0.1516188818
278	0.1515549499
279	0.1515133201
280	0.1514779686
281	0.151445006
282	0.1513953056
283	0.1513516437
284	0.1512757516
285	0.1512501081
286	0.1512361187
287	0.1511626787
288	0.151145474
289	0.1511357224
290	0.1510911412
291	0.151041545
292	0.1510103894
293	0.1509973785
294	0.1509735115
295	0.1509316245
296	0.1509204255
297	0.1509039031
298	0.1508728346
299	0.1508454179
300	0.1508283664
301	0.15080978
302	0.1507972232
303	0.1507752267
304	0.150756609
305	0.1507378833
306	0.150684338
307	0.1506541888
308	0.1506320224
309	0.1506098284
310	0.1505944764
311	0.1505944755
312	0.1505719331
313	0.1505675094
314	0.1505618974
315	0.150547443
316	0.1505297347
317	0.1505014409
318	0.1504913318
319	0.1504606612
320	0.1504297969
321	0.1504009379
322	0.1503925139
323	0.1503765801
324	0.1503332747
325	0.1503197479
326	0.1502918689
327	0.1502376803
328	0.1501905686
329	0.1501613615
330	0.1501480985
331	0.1501152272
332	0.1500826639
333	0.1500755848
334	0.1500560125
335	0.1499955388
336	0.1499831752
337	0.1499565899
338	0.1499032248
339	0.1498850544
340	0.149871502
341	0.1498350582
342	0.149783659
343	0.1497004649
344	0.1496846135
345	0.1496469109
346	0.1496358128
347	0.1495927403
348	0.149553097
349	0.1495530566
350	0.1495165272
351	0.1494788187
352	0.1494457798
353	0.1493705214
354	0.1493000583
355	0.1492740016
356	0.1492523653
357	0.149218027
358	0.1491540566
359	0.1490889133
360	0.1490686833
361	0.1490459776
362	0.1490082545
363	0.1489868286
364	0.1489682598
365	0.1488700915
366	0.1488196814
367	0.148761022
368	0.1487306647
369	0.1486796658
370	0.1486722066
371	0.1486561682
372	0.1486307685
373	0.1485796678
374	0.1485660095
375	0.1485485481
376	0.1485424983
377	0.1485362643
378	0.1485103936
379	0.1484697371
380	0.1484292749
381	0.1484155013
382	0.1484006107
383	0.1483353748
384	0.148325664
385	0.1483036946
386	0.1482896118
387	0.1482442825
388	0.1482241747
389	0.1482015181
390	0.1482002414
391	0.1481312086
392	0.1480837725
393	0.1480573418
394	0.1480299184
395	0.1480244262
396	0.1479896818
397	0.147951687
398	0.1479384474
399	0.147930116
400	0.1478919879
401	0.1478772304
402	0.1478541222
403	0.1478302925
404	0.147788072
405	0.1477685148
406	0.1477393704
407	0.147710653
408	0.1476805207
409	0.1476561373
410	0.1476286479
411	0.1476103509
412	0.1476027994
413	0.1475557881
414	0.1475505338
415	0.1475330109
416	0.147519489
417	0.1475077694
418	0.1474652359
419	0.1474278898
420	0.14742577
421	0.1473979307
422	0.1473722576
423	0.1473317721
424	0.1473196262
425	0.1473042143
426	0.1472711204
427	0.1472311503
428	0.147187515
429	0.1471748469
430	0.147158257
431	0.1470982705
432	0.1470717962
433	0.1470525312
434	0.146982109
435	0.1469547595
436	0.1469286624
437	0.1468959392
438	0.1468702329
439	0.1468476338
440	0.1467908805
441	0.1467820164
442	0.1467580205
443	0.1466762444
444	0.1466656725
445	0.1466312458
446	0.1466099203
447	0.1466014888
448	0.1465367782
449	0.146491569
450	0.1464687131
451	0.146440442
452	0.1464237921
453	0.1463821097
454	0.1463204799
455	0.1463065848
456	0.1462893144
457	0.1462819988
458	0.1462622594
459	0.1462017762
460	0.1461731645
461	0.1461111021
462	0.1460839539
463	0.146063651
464	0.146015652
465	0.1459880082
466	0.1459362699
467	0.1458889574
468	0.1458270762
469	0.145820773
470	0.1457961572
471	0.1457483051
472	0.1457420928
473	0.1457309838
474	0.145684281
475	0.1456434117
476	0.1456252358
477	0.1456176219
478	0.1456040063
479	0.1455657981
480	0.1455421776
481	0.1455236469
482	0.1454875067
483	0.1454610862
484	0.1454539043
485	0.1454144305
486	0.1453822163
487	0.1453502437
488	0.1453058504
489	0.1452893505
490	0.1452659016
491	0.1452092046
492	0.1452000769
493	0.1451500223
494	0.1451254939
495	0.1451216011
496	0.1450900809
497	0.1450846279
498	0.1450684784
499	0.1450542441
500	0.1450432684
501	0.145016478
502	0.145000724
503	0.1449788192
504	0.1449561176
505	0.1449412031
506	0.1449242446
507	0.1448706008
508	0.1448553844
509	0.1448331001
510	0.1447846452
511	0.1447495378
512	0.1447071483
513	0.1446344609
514	0.1445807342
515	0.1445431932
516	0.1445190185
517	0.1445142656
518	0.1444889827
519	0.1444780816
520	0.1444402078
521	0.1443864806
522	0.1443669645
523	0.1443394481
524	0.1443131793
525	0.1442814715
526	0.1442371797
527	0.1442158233
528	0.1442060557
529	0.1442010288
530	0.1441735536
531	0.1441518149
532	0.144122967
533	0.1441107852
534	0.1440777482
535	0.1440355979
536	0.1440129321
537	0.1439904701
538	0.1439748912
539	0.14392427
540	0.143920035
541	0.1438717245
542	0.1438169864
543	0.1437765288
544	0.1437678564
545	0.1437567231
546	0.1437543201
547	0.1436953947
548	0.1436608791
549	0.1436301165
550	0.1435966875
551	0.143559422
552	0.1435165922
553	0.143474438
554	0.1434565479
555	0.143425276
556	0.1433571281
557	0.143330811
558	0.1433028911
559	0.1432751748
560	0.1432529693
561	0.1432237705
562	0.1431980492
563	0.1431542214
564	0.1431135462
565	0.1430905359
566	0.1430659511
567	0.1430359263
568	0.1430228321
569	0.1430184239
570	0.1429813334
571	0.1429771151
572	0.1429530217
573	0.1429331342
574	0.142921085
575	0.1428531015
576	0.1428379907
577	0.1428035938
578	0.1427860662
579	0.1427628761
580	0.1427587624
581	0.1427352955
582	0.1427070845
583	0.1426954994
584	0.1426721138
585	0.1426400409
586	0.1426115077
587	0.1425907772
588	0.1425810414
589	0.142532363
590	0.1424965689
591	0.1424859233
592	0.1424204577
593	0.1424009867
594	0.1423918678
595	0.1423525231
596	0.1423248849
597	0.1423148833
598	0.142289783
599	0.142241666
600	0.1421737718
601	0.1421540999
602	0.142142698
603	0.1421184924
604	0.1421099821
605	0.1420832389
606	0.1420386597
607	0.1420226249
608	0.1419799019
609	0.1419352568
610	0.1419236543
611	0.1418704564
612	0.1418556514
613	0.141804295
614	0.1417792614
615	0.1417654293
616	0.1417041621
617	0.141667115
618	0.1416278428
619	0.1416107358
620	0.1416055928
621	0.1415792107
622	0.1415632996
623	0.1415053661
624	0.1414855119
625	0.1414756629
626	0.1414633989
627	0.1414370568
628	0.141402008
629	0.1413826657
630	0.1413398311
631	0.1413196495
632	0.1412998577
633	0.1412692395
634	0.14124045
635	0.1412266423
636	0.1411948352
637	0.1411319164
638	0.1411093416
639	0.1411044434
640	0.1410610492
641	0.1410469943
642	0.141034363
643	0.1410078041
644	0.1410031439
645	0.1409817761
646	0.1409326554
647	0.1409201185
648	0.1408944089
649	0.1408718603
650	0.1408455312
651	0.1407735655
652	0.1407480208
653	0.1407436513
654	0.14071402
655	0.1407098516
656	0.1406796148
657	0.1406076846
658	0.1405963824
659	0.1405924173
660	0.1405361814
661	0.1405345981
662	0.1405153978
663	0.1404752715
664	0.1404328982
665	0.1403833722
666	0.1403474084
667	0.1403346091
668	0.1403160288
669	0.140289666
670	0.1402316747
671	0.1402050886
672	0.1401665641
673	0.140125796
674	0.1400880173
675	0.140063893
676	0.1400209699
677	0.1400074574
678	0.1399758968
679	0.1399504916
680	0.1399001623
681	0.1398891896
682	0.1398698698
683	0.1398342866
684	0.1398220683
685	0.1397836933
686	0.1397597319
687	0.1397090895
688	0.1396940361
689	0.1396607905
690	0.1396468485
691	0.1396171888
692	0.1395821084
693	0.1395328673
694	0.1395074698
695	0.1394519823
696	0.1394221757
697	0.139383236
698	0.1393449139
699	0.1393276438
700	0.1393074494
701	0.1392808994
702	0.1392513049
703	0.1392432369
704	0.1391798455
705	0.1391477008
706	0.1391360629
707	0.1391161492
708	0.1391014471
709	0.1390696489
710	0.1390475672
711	0.1390207505
712	0.1390004061
713	0.1389578625
714	0.1389303535
715	0.1389228766
716	0.1389016634
717	0.1388442313
718	0.1388001925
719	0.1387613753
720	0.1387253148
721	0.1386978913
722	0.1386861696
723	0.138666512
724	0.1386478343
725	0.1386377661
726	0.1386298082
727	0.1386025435
728	0.1385643839
729	0.1385312583
730	0.1385277674
731	0.1384944282
732	0.1384915882
733	0.1384479236
734	0.1384160491
735	0.1383892154
736	0.1383751355
737	0.1383627174
738	0.138325435
739	0.1383011598
740	0.1382962186
741	0.1382600387
742	0.1382519255
743	0.1382256618
744	0.1381988294
745	0.1381606504
746	0.1381298136
747	0.1380878358
748	0.1380566121
749	0.1380205269
750	0.1379988853
751	0.1379704829
752	0.1379482185
753	0.137936272
754	0.1379188185
755	0.1378966684
756	0.1378856675
757	0.1378537041
758	0.1378474523
759	0.1378402656
760	0.1378380434
761	0.1378334409
762	0.1378190606
763	0.1377902794
764	0.1377769095
765	0.1377535847
766	0.1377334473
767	0.1376803238
768	0.1376237022
769	0.1375883265
770	0.1375804418
771	0.1375196195
772	0.1374935634
773	0.1374861429
774	0.1374575649
775	0.1374282243
776	0.1374140478
777	0.1374074393
778	0.1373775336
779	0.137343178
780	0.1373290555
781	0.1373264719
782	0.1373011188
783	0.1372525336
784	0.1372138093
785	0.1371845796
786	0.1371717817
787	0.1371656546
788	0.1371434885
789	0.1371242017
790	0.1371081506
791	0.1370899923
792	0.1370596956
793	0.1370167085
794	0.1369811668
795	0.1369590713
796	0.1369479478
797	0.136927014
798	0.136922613
799	0.1369038158
800	0.1368833522
801	0.136853261
802	0.1368311135
803	0.1368092799
804	0.1367991518
805	0.1367958683
806	0.1367586265
807	0.1367162695
808	0.1367057484
809	0.1366999692
810	0.136675936
811	0.1366592323
812	0.1366336896
813	0.1366107574
814	0.1365928823
815	0.1365650097
816	0.1365239764
817	0.1364935556
818	0.1364729895
819	0.1364694047
820	0.1364620156
821	0.1364550945
822	0.1364179795
823	0.1363938827
824	0.1363574311
825	0.1363496769
826	0.1363007762
827	0.1362851959
828	0.1362525939
829	0.1362296048
830	0.1362052403
831	0.1361773821
832	0.1361638536
833	0.1361466338
834	0.136125995
835	0.1360997612
836	0.1360732021
837	0.1360286712
838	0.1360188548
839	0.1360077272
840	0.1359848629
841	0.1359524872
842	0.1359395865
843	0.1359362413
844	0.135916434
845	0.1358936806
846	0.1358648847
847	0.1358406766
848	0.1358235859
849	0.135804127
850	0.1357764853
851	0.1357493159
852	0.1356866178
853	0.1356588539
854	0.1356333247
855	0.1355733099
856	0.1355442456
857	0.1355279161
858	0.1355176734
859	0.1354904601
860	0.1354667368
861	0.1354513383
862	0.1354332679
863	0.1354155357
864	0.13541188
865	0.1353936711
866	0.1353823283
867	0.1353731822
868	0.1353410314
869	0.1353153785
870	0.1352967348
871	0.135282473
872	0.1352468103
873	0.1352276549
874	0.1352032262
875	0.1351828853
876	0.1351741842
877	0.1351549427
878	0.1351403697
879	0.1351298997
880	0.1351155566
881	0.1350853447
882	0.1350198294
883	0.1349908545
884	0.1349778171
885	0.1349733683
886	0.134952393
887	0.1348960263
888	0.1348546298
889	0.1348122654
890	0.1348017419
891	0.1347579926
892	0.134744038
893	0.1347035231
894	0.1346828447
895	0.1346613644
896	0.1346291711
897	0.1346022988
898	0.134581271
899	0.1345640021
900	0.1345392166
901	0.134521176
902	0.1345082819
903	0.1344948218
904	0.1344725998
905	0.1344527188
906	0.1344208392
907	0.1344003416
908	0.1343663357
909	0.1343504147
910	0.1343231794
911	0.1343085998
912	0.1342911942
913	0.1342730437
914	0.1342545382
915	0.1342385677
916	0.1342181947
917	0.134192883
918	0.1341499118
919	0.1341269158
920	0.1341166207
921	0.1341063232
922	0.1340548333
923	0.1340387418
924	0.1340287438
925	0.1339950365
926	0.1339841112
927	0.1339801378
928	0.1339603234
929	0.1339382802
930	0.1338958205
931	0.133859945
932	0.1338306749
933	0.1338154605
934	0.133788344
935	0.1337624828
936	0.1337370265
937	0.1337197857
938	0.1336799986
939	0.1336730852
940	0.1336391747
941	0.1336119969
942	0.1335625117
943	0.1335400673
944	0.1335286392
945	0.1335036067
946	0.1334794297
947	0.1334588325
948	0.1334554395
949	0.1334243253
950	0.1333986916
951	0.1333765016
952	0.133358211
953	0.1333441198
954	0.133323646
955	0.1332621547
956	0.1332369074
957	0.1332180213
958	0.1331813047
959	0.1331718846
960	0.1331480997
961	0.133133424
962	0.1330949802
963	0.1330501358
964	0.1330433895
965	0.1330281013
966	0.1329920711
967	0.1329469635
968	0.1329189935
969	0.1328817173
970	0.13287852
971	0.1328359105
972	0.1328358822
973	0.1328177646
974	0.1327797421
975	0.1327537616
976	0.1327180175
977	0.1327008392
978	0.1326716539
979	0.1326440089
980	0.1325924375
981	0.1325618732
982	0.132512272
983	0.1324944908
984	0.1324852668
985	0.1324852204
986	0.1324322509
987	0.1324235336
988	0.132411993
989	0.1323802416
990	0.1323776455
991	0.1323688399
992	0.1323482882
993	0.1323205777
994	0.1323020227
995	0.1322862642
996	0.1322632272
997	0.1322562208
998	0.1322360616
999	0.1322049514
